Place_Id,Place_Name,Category,City,Rating,Price,Description,tags
73,Museum Perangko,Budaya,Jakarta,4.4,5000,Museum perangko dibangun dengan bentuk bangunan bergaya Jawa Bali di atas lahan seluas 9.590 m2 dan diresmikan oleh Presiden Soeharto pada tanggal 29 September 1983. Museum ini memamerkan koleksi perangko asal Indonesia dan luar negeri. Adapula sepeda pos antik merk Falter buatan Jerman Barat tahun 1950 diletakkan di serambi museum. Halaman depan ada bola dunia dengan merpati yang membawa sebuah surat yang melambangkan bahwa tugas Perum Pos dan Giro menjangkau seluruh dunia.,museum perangko bangun dengan bentuk bangun gaya jawa bal di atas lahan luas 9 590 m2 dan resmi oleh presiden soeharto pada tanggal 29 september 1983 museum ini pamer koleksi perangko asal indonesia dan luar negeri adapula sepeda pos antik merk falter buat jerman barat tahun 1950 letak di serambi museum halaman depan ada bola dunia dengan merpati yang bawa buah surat yang melambang bahwa tugas perum pos dan giro jangkau seluruh dunia budaya budaya budaya budaya budaya jakarta jakarta jakarta jakarta jakarta 
74,Museum Tengah Kebun,Budaya,Jakarta,4.6,0,"Museum di Tengah Kebun adalah sebuah museum penyimpanan ± 4.000 koleksi seni dan sejarah Indonesia dan luar negeri yang berlokasi di daerah Kemang, Jakarta Selatan. Museum ini dibangun di tengah kebun seluas 3.500 m2. Museum ini dimiliki secara pribadi oleh Sjahrial Djalil, salah satu tokoh periklanan modern Indonesia dan pendiri biro iklan Ad Force Inc. Pada tahun 2013, museum ini terpilih sebagai Museum Swasta Terbaik di Museum Awards dengan koleksi dari 63 negara dan 26 provinsi di Indonesia.[2] Hal yang membuat museum ini berbeda dari museum lainnya adalah penataan sebanyak 2.414 koleksi yang dipamerkan kepada pengunjung diletakkan tidak beraturan di berbagai sudut ruangan, seperti lantai, tangah taman, toilet, dinding luar rumah, dan lain sebagainya.",museum di tengah kebun adalah buah museum simpan 4 000 koleksi seni dan sejarah indonesia dan luar negeri yang lokasi di daerah kemang jakarta selatan museum ini bangun di tengah kebun luas 3 500 m2 museum ini milik cara pribadi oleh sjahrial djalil salah satu tokoh iklan modern indonesia dan diri biro iklan ad force inc pada tahun 2013 museum ini pilih bagai museum swasta baik di museum awards dengan koleksi dari 63 negara dan 26 provinsi di indonesia 2 hal yang buat museum ini beda dari museum lain adalah tata banyak 2 414 koleksi yang pamer kepada unjung letak tidak atur di bagai sudut ruang seperti lantai tangah taman toilet dinding luar rumah dan lain bagai budaya budaya budaya budaya budaya jakarta jakarta jakarta jakarta jakarta 
75,SnowBay Waterpark,Taman Hiburan,Jakarta,4.3,180000,"Waterpark yang menghadirkan wahana imajinatif berkonsep pegunungan bersalju. Tidak ketinggalan dengan atraksi air terbaik yang sangat menyenangkan. Dengan luas sekitar 3 hektar, tempat wisata ini menyediakan wahana – wahana permainan air terbaik. Tak salah jika water park ini diminati dan dipadati oleh pengunjung terutama saat musim liburan datang. Pengunjung dapat menikmati keseruan berbagai atraksi air dengan pemandangan artistik yang menutupi 70% kawasan dengan salju. Pengunjung dapat merasakan rasa lelah dan penat berkurang hanya dengan menyaksikan suasana salju eksotik ini. Pengunjung akan disambut dengan rekreasi air berkelas dunia dengan konsep petualangan yang akan membuat terkesima. Menyuguhkan berbagai aktivitas seru yang dapat dinikmati oleh seluruh keluarga dari segala umur. Tidak hanya permainan air, terdapat juga wahana yang menantang adrenalin, cocok bagi yang ingin melepas stres.",waterpark yang hadir wahana imajinatif konsep gunung salju tidak tinggal dengan atraksi air baik yang sangat senang dengan luas sekitar 3 hektar tempat wisata ini sedia wahana wahana main air baik tak salah jika water park ini mati dan padat oleh unjung utama saat musim libur datang unjung dapat nikmat seru bagai atraksi air dengan pandang artistik yang tutup 70 kawasan dengan salju unjung dapat rasa rasa lelah dan penat kurang hanya dengan saksi suasana salju eksotik ini unjung akan sambut dengan rekreasi air kelas dunia dengan konsep tualang yang akan buat kesima suguh bagai aktivitas seru yang dapat nikmat oleh seluruh keluarga dari segala umur tidak hanya main air dapat juga wahana yang tantang adrenalin cocok bagi yang ingin lepas stres taman hibur taman hibur taman hibur taman hibur taman hibur jakarta jakarta jakarta jakarta jakarta 
76,Taman Cattleya,Taman Hiburan,Jakarta,4.5,20000,"Kehadiran Taman Cattleya tentu saja sangat bermanfaat bagi masyarakat Ibu Kota, ditengah situasi penatnya kemacetan, tumpukkan pekerjaan, serta polusi yang menjadi ancaman bagi kota-kota besar. Lokasi Taman Cattleya sangat strategis bagi mereka anda yang sedang bingung mencari tempat yang pas di akhir pekan. Lokasi Taman Cattleya berada di dekat pusat perbelanjaan yang sangat terkenal, yaitu Mall Taman Anggrek.",hadir taman cattleya tentu saja sangat manfaat bagi masyarakat ibu kota tengah situasi penat macet tumpuk kerja serta polusi yang jadi ancam bagi kota kota besar lokasi taman cattleya sangat strategis bagi mereka anda yang sedang bingung cari tempat yang pas di akhir pekan lokasi taman cattleya ada di dekat pusat belanja yang sangat kenal yaitu mall taman anggrek taman hibur taman hibur taman hibur taman hibur taman hibur jakarta jakarta jakarta jakarta jakarta 
77,Taman Hutan Tebet,Taman Hiburan,Jakarta,4.4,0,"Taman Tebet dibangun tahun 1960, taman ini sempat tertunda di tahun 1970 dan jadi pemukiman liar sampai tahun 2006. Dahulu, namanya Taman Honda. Bukan tanpa alasan, dinamakan demikian karena restorasi taman ini dilakukan atas kerjasama PT Honda Prospect Motor dan Pemerintah Provinsi DKI Jakarta. Taman seluas 1.800 m2 yang diresmikan oleh gubernur DKI Jakarta (waktu itu) Fauzi Bowo tanggal 28 Juli 2010. Merupakan ruang terbuka hijau yang dapat dimanfaatkan warga Jakarta untuk beraktivitas. Berada di antara jalan Tebet Barat Raya dan jalan Tebet Timur Raya Kecamatan Tebet, Kotamadya Jakarta Selatan. Kawasan taman memiliki anak sungai yang mengalir dari arah Pasarminggu menuju ke Manggarai. Taman Tebet juga dilengkapi dengan sejumlah fasilitas, seperti arena bermain untuk anak dan tempat berolahraga. Untuk arena olahraga sendiri, ada bulu tangkis dan jogging track. Taman yang dirawat oleh petugas ini juga menyediakan musala, kamar mandi, gazebo, dan fasilitas terapi refleksi.",taman tebet bangun tahun 1960 taman ini sempat tunda di tahun 1970 dan jadi mukim liar sampai tahun 2006 dahulu nama taman honda bukan tanpa alas nama demikian karena restorasi taman ini laku atas kerjasama pt honda prospect motor dan perintah provinsi dki jakarta taman luas 1 800 m2 yang resmi oleh gubernur dki jakarta waktu itu fauzi bowo tanggal 28 juli 2010 rupa ruang buka hijau yang dapat manfaat warga jakarta untuk aktivitas ada di antara jalan tebet barat raya dan jalan tebet timur raya camat tebet kotamadya jakarta selatan kawasan taman milik anak sungai yang alir dari arah pasarminggu tuju ke manggarai taman tebet juga lengkap dengan jumlah fasilitas seperti arena main untuk anak dan tempat olahraga untuk arena olahraga sendiri ada bulu tangkis dan jogging track taman yang rawat oleh tugas ini juga sedia musala kamar mandi gazebo dan fasilitas terapi refleksi taman hibur taman hibur taman hibur taman hibur taman hibur jakarta jakarta jakarta jakarta jakarta 
78,Hutan Kota Srengseng,Taman Hiburan,Jakarta,4.3,1000,"Selain Taman Hutan Mangrove dan Pantai Indah Kapuk, salah satu taman yang sudah cukup terkenal lama bisa dijumpai di sekitar Universitas Indonesia Depok, letaknya di pinggiran Jakarta, namanya Hutan Kota Srengseng. Sesuai namanya, kawasan wisata ini terletak di daerah Srengseng Kembangan Jakbar, letaknya dekat dengan daerah Kemayoran, Kebon Jeruk serta Rawa Buaya. Hutan Srengseng ini menjadi salah satu kawasan alam hijua yang bisa dijumpai di Daerah Khusus Ibukota Jakarta. Namun perlu diketahui bukan Srengseng Sawah ya, itu sudah berbeda. Kehadiran Taman Kota ini memberikan peran penting di sektor alam Jakarta yang tengah mengalami perkembangan cukup pesat.",selain taman hutan mangrove dan pantai indah kapuk salah satu taman yang sudah cukup kenal lama bisa jumpa di sekitar universitas indonesia depok letak di pinggir jakarta nama hutan kota srengseng sesuai nama kawasan wisata ini letak di daerah srengseng kembang jakbar letak dekat dengan daerah mayor kebon jeruk serta rawa buaya hutan srengseng ini jadi salah satu kawasan alam hijua yang bisa jumpa di daerah khusus ibukota jakarta namun perlu tahu bukan srengseng sawah ya itu sudah beda hadir taman kota ini beri peran penting di sektor alam jakarta yang tengah alami kembang cukup pesat taman hibur taman hibur taman hibur taman hibur taman hibur jakarta jakarta jakarta jakarta jakarta 
79,Taman Spathodea,Taman Hiburan,Jakarta,4.6,0,"Objek Wisata Taman Spathodea di Jagakarsa DKI Jakarta Selatan Jakarta adalah salah satu tempat wisata yang berada di Jl. Kebagusan Raya, Kecamatan Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Indonesia. Objek Wisata Taman Spathodea di Jagakarsa DKI Jakarta Selatan Jakarta adalah tempat wisata yang ramai dengan wisatawan pada hari biasa maupun saat liburan. Yang menjadi daya tarik Taman Spathodea memiliki banyak jenis tanaman yang ditanam baik pepohonan dan bunga-bunga yang menghiasi area taman. Ada danau kecil yang berada ditengah taman akan membuat nyaman pengunjung. Banyak Fasilitas umum juga tersedia di Taman Spathodea seperti misalnya lintasan jogging, kolam ikan, outdoor gym, taman bermain untuk anak-anak, toilet, parkiran yang cukup luas dan tempat duduk yang cukup nyaman. Taman Spathodea ini hanya buka mulai pukul 05.00 – 18.00 WIB jadi kalo sudah mulai malam taman ini akan ditutup untuk umum.",objek wisata taman spathodea di jagakarsa dki jakarta selatan jakarta adalah salah satu tempat wisata yang ada di jl bagus raya camat jagakarsa kota jakarta selatan daerah khusus ibukota jakarta indonesia objek wisata taman spathodea di jagakarsa dki jakarta selatan jakarta adalah tempat wisata yang ramai dengan wisatawan pada hari biasa maupun saat libur yang jadi daya tarik taman spathodea milik banyak jenis tanam yang tanam baik pohon dan bunga bunga yang hias area taman ada danau kecil yang ada tengah taman akan buat nyaman unjung banyak fasilitas umum juga sedia di taman spathodea seperti misal lintas jogging kolam ikan outdoor gym taman main untuk anak anak toilet parkir yang cukup luas dan tempat duduk yang cukup nyaman taman spathodea ini hanya buka mulai pukul 05 00 18 00 wib jadi kalo sudah mulai malam taman ini akan tutup untuk umum taman hibur taman hibur taman hibur taman hibur taman hibur jakarta jakarta jakarta jakarta jakarta 
80,Plaza Indonesia,Pusat Perbelanjaan,Jakarta,4.7,0,"Plaza Indonesia diresmikan pada awal tahun 1990, terdiri dari empat lantai pertokoan kelas atas dengan luas 38.050 m2. Pusat perbelanjaan ini terletak di Bundaran Hotel Indonesia, tepatnya pada perantara jalan M.H. Thamrin dan jalan Kebon Kacang Raya di kawasan bisnis utama Jakarta.\nPlaza Indonesia juga dilengkapi dengan hotel Grand Hyatt Jakarta, sebuah hotel bintang lima berlantai 28 yang resmi dibuka juga pada awal tahun 1990. Hotel ini memiliki lebih dari 300 kamar dengan desain modern minimalis, restoran-restoran eksklusif, dan fasilitas yang sangat lengkap.\nPengembangan Plaza Indonesia berlanjut ketika Entertainment X'nter dibuka disebelah gedung yang ada dengan membidik pangsa pasar anak muda. Kedua gedung disambung dengan sebuah jembatan yang dikelilingi toko-toko.\nKini, Plaza Indonesia telah dilengkapi dengan gedung perkantoran The Plaza Office Tower dan apartement The Keraton Grand Hyatt Residences.\nPlaza Indonesia dikembangkan oleh PT Global Land Development Tbk (sebelumnya bernama PT Kridaperdana Indahgraha Tbk).",plaza indonesia resmi pada awal tahun 1990 diri dari empat lantai toko kelas atas dengan luas 38 050 m2 pusat belanja ini letak di bundar hotel indonesia tepat pada antara jalan m h thamrin dan jalan kebon kacang raya di kawasan bisnis utama jakarta nplaza indonesia juga lengkap dengan hotel grand hyatt jakarta buah hotel bintang lima lantai 28 yang resmi buka juga pada awal tahun 1990 hotel ini milik lebih dari 300 kamar dengan desain modern minimal restoran restoran eksklusif dan fasilitas yang sangat lengkap npengembangan plaza indonesia lanjut ketika entertainment x nter buka belah gedung yang ada dengan bidik pangsa pasar anak muda dua gedung sambung dengan buah jembatan yang keliling toko toko nkini plaza indonesia telah lengkap dengan gedung kantor the plaza office tower dan apartement the keraton grand hyatt residences nplaza indonesia kembang oleh pt global land development tbk belum nama pt kridaperdana indahgraha tbk pusat belanja pusat belanja pusat belanja pusat belanja pusat belanja jakarta jakarta jakarta jakarta jakarta 
81,Mall Thamrin City,Pusat Perbelanjaan,Jakarta,4.4,0,"Thamrin City atau Thamrin City Mall merupakan pusat perbelanjaan besar yang berada di Jakarta Pusat, yang lokasinya terletak ± 150 meter dari bundaran Hotel Indonesia dan ± 300 meter dari Pasar Tanah Abang, yang tepatnya berada di Jl. Thamrin Boulevard (d/h Kebon Kacang Raya) dengan akses berbagai arah antara lain dari Jl. Thamrin, Jl. Teluk Betung, maupun dari Jl. KH. Mas Mansyur",thamrin city atau thamrin city mall rupa pusat belanja besar yang ada di jakarta pusat yang lokasi letak 150 meter dari bundar hotel indonesia dan 300 meter dari pasar tanah abang yang tepat ada di jl thamrin boulevard d h kebon kacang raya dengan akses bagai arah antara lain dari jl thamrin jl teluk betung maupun dari jl kh mas mansyur pusat belanja pusat belanja pusat belanja pusat belanja pusat belanja jakarta jakarta jakarta jakarta jakarta 
82,Museum Satria Mandala,Budaya,Jakarta,4.5,5000,"Museum Satria Mandala adalah museum sejarah perjuangan Tentara Nasional Indonesia yang terletak di Jalan Gatot Subroto, Jakarta Selatan. Museum yang diresmikan pada tahun 1972 oleh mantan Presiden Indonesia, Soeharto ini awalnya adalah rumah dari salah satu istri mantan Presiden Indonesia, Soekarno, yaitu istrinya yang bernama Ratna Sari Dewi Soekarno. Dalam museum ini dapat ditemui berbagai koleksi peralatan perang di Indonesia, dari masa lampau hingga modern seperti koleksi ranjau, rudal, torpedo, tank, meriam bahkan helikopter dan pesawat terbang (satu di antaranya adalah pesawat Cureng yang pernah diterbangkan oleh Marsekal Udara Agustinus Adisucipto).\nSelain itu museum ini juga menyimpan berbagai macam benda bersejarah yang berkaitan dengan TNI seperti aneka senjata berat maupun ringan, atribut ketentaraan, panji-panji dan lambang-lambang di lingkungan TNI. Selain itu di museum ini dipamerkan juga tandu yang dipergunakan untuk mengusung Panglima Besar Jenderal Soedirman saat dia bergerilya dalam keadaan sakit melawan pendudukan kembali Belanda pada era 1940-an.\nMasih dalam kompleks Museum TNI Satriamandala ini terdapat juga Museum Waspada Purbawisesa yang menampilkan diorama ketika TNI bersama-sama dengan rakyat menumpas gerombolan separatis DI/TII di Jawa Barat, Jawa Tengah, Aceh, Kalimantan Selatan dan Sulawesi Selatan pada era tahun 1960-an. Fasilitas lainnya yang ada di Museum TNI Satriamandala ini antara lain adalah Taman Bacaan Anak, Kios Cenderamata, Kantin serta Gedung Serbaguna yang berkapasitas 600 kursi.",museum satria mandala adalah museum sejarah juang tentara nasional indonesia yang letak di jalan gatot subroto jakarta selatan museum yang resmi pada tahun 1972 oleh mantan presiden indonesia soeharto ini awal adalah rumah dari salah satu istri mantan presiden indonesia soekarno yaitu istri yang nama ratna sari dewi soekarno dalam museum ini dapat temu bagai koleksi alat perang di indonesia dari masa lampau hingga modern seperti koleksi ranjau rudal torpedo tank meriam bahkan helikopter dan pesawat terbang satu di antara adalah pesawat cureng yang pernah terbang oleh marsekal udara agustinus adisucipto nselain itu museum ini juga simpan bagai macam benda sejarah yang kait dengan tni seperti aneka senjata berat maupun ringan atribut tentara panji panji dan lambang lambang di lingkung tni selain itu di museum ini pamer juga tandu yang guna untuk usung panglima besar jenderal soedirman saat dia gerilya dalam ada sakit lawan duduk kembali belanda pada era 1940 an nmasih dalam kompleks museum tni satriamandala ini dapat juga museum waspada purbawisesa yang tampil diorama ketika tni sama sama dengan rakyat tumpas gerombol separatis di tii di jawa barat jawa tengah aceh kalimantan selatan dan sulawesi selatan pada era tahun 1960 an fasilitas lain yang ada di museum tni satriamandala ini antara lain adalah taman baca anak kios cenderamata kantin serta gedung serbaguna yang kapasitas 600 kursi budaya budaya budaya budaya budaya jakarta jakarta jakarta jakarta jakarta 
